version,code,description,category_code,category_name,classification_confidence
ICD-10,A1809,Other musculoskeletal tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A181,Organ Tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1810,"Tuberculosis of genitourinary system, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A1811,Tuberculosis of kidney and ureter,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1812,Tuberculosis of bladder,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1813,Tuberculosis of other urinary organs,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1814,Tuberculosis of prostate,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1815,Tuberculosis of other male genital organs,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1816,Tuberculosis of cervix,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1817,Tuberculous female pelvic inflammatory disease,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1818,Tuberculosis of other female genital organs,L1_01,Infectious and Communicable Diseases,low
ICD-10,A182,Tuberculous peripheral lymphadenopathy,L1_01,Infectious and Communicable Diseases,low
ICD-10,A183,Retroperitoneal tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1831,Tuberculous peritonitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1839,Retroperitoneal tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A184,Tuberculosis of skin and subcutaneous tissue,L1_01,Infectious and Communicable Diseases,low
ICD-10,A185,Tuberculosis of eye,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1850,"Tuberculosis of eye, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A1851,Tuberculous episcleritis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1852,Tuberculous keratitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1853,Tuberculous chorioretinitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1854,Tuberculous iridocyclitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1859,Other tuberculosis of eye,L1_01,Infectious and Communicable Diseases,low
ICD-10,A186,Tuberculosis of (inner) (middle) ear,L1_01,Infectious and Communicable Diseases,low
ICD-10,A187,Tuberculosis of adrenal glands,L1_01,Infectious and Communicable Diseases,low
ICD-10,A188,Tuberculosis of other sites,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1881,Tuberculosis of thyroid gland,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1882,Tuberculosis of other endocrine glands,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1883,"Tuberculosis of digestive tract organs, not elsewhere classified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A1884,Tuberculosis of heart,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1885,Tuberculosis of spleen,L1_01,Infectious and Communicable Diseases,low
ICD-10,A1889,Tuberculosis of other sites,L1_01,Infectious and Communicable Diseases,low
ICD-10,A190,Acute miliary tuberculosis of a single specified site,L1_01,Infectious and Communicable Diseases,low
ICD-10,A191,Acute miliary tuberculosis of multiple sites,L1_01,Infectious and Communicable Diseases,low
ICD-10,A192,"Acute miliary tuberculosis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A198,Other miliary tuberculosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A199,"Miliary tuberculosis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A200,Bubonic plague,L1_01,Infectious and Communicable Diseases,low
ICD-10,A201,Cellulocutaneous plague,L1_01,Infectious and Communicable Diseases,low
ICD-10,A202,Pneumonic plague,L1_01,Infectious and Communicable Diseases,low
ICD-10,A203,Plague meningitis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A207,Septicemic plague,L1_01,Infectious and Communicable Diseases,low
ICD-10,A208,Other forms of plague,L1_01,Infectious and Communicable Diseases,low
ICD-10,A209,"Plague, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A210,Ulceroglandular tularemia,L1_01,Infectious and Communicable Diseases,low
ICD-10,A211,Oculoglandular tularemia,L1_01,Infectious and Communicable Diseases,low
ICD-10,A212,Pulmonary tularemia,L1_01,Infectious and Communicable Diseases,low
ICD-10,A213,Gastrointestinal tularemia,L1_01,Infectious and Communicable Diseases,low
ICD-10,A217,Generalized tularemia,L1_01,Infectious and Communicable Diseases,low
ICD-10,A218,Other forms of tularemia,L1_01,Infectious and Communicable Diseases,low
ICD-10,A219,"Tularemia, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A220,Cutaneous anthrax,L1_01,Infectious and Communicable Diseases,low
ICD-10,A221,Pulmonary anthrax,L1_01,Infectious and Communicable Diseases,low
ICD-10,A222,Gastrointestinal anthrax,L1_01,Infectious and Communicable Diseases,low
ICD-10,A227,Anthrax sepsis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A228,Other forms of anthrax,L1_01,Infectious and Communicable Diseases,low
ICD-10,A229,"Anthrax, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A230,Brucellosis due to Brucella melitensis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A231,Brucellosis due to Brucella abortus,L1_01,Infectious and Communicable Diseases,low
ICD-10,A232,Brucellosis due to Brucella suis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A233,Brucellosis due to Brucella canis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A238,Other brucellosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A239,"Brucellosis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A240,Glanders,L1_01,Infectious and Communicable Diseases,low
ICD-10,A241,Acute and fulminating melioidosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A243,Other melioidosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A244,Glanders,L1_01,Infectious and Communicable Diseases,low
ICD-10,A249,"Melioidosis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A250,Spirillosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A251,Streptobacillosis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A259,"Rat-bite fever, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A260,Cutaneous erysipeloid,L1_01,Infectious and Communicable Diseases,low
ICD-10,A267,Erysipelothrix sepsis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A268,Other forms of erysipeloid,L1_01,Infectious and Communicable Diseases,low
ICD-10,A269,"Erysipeloid, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A270,Leptospirosis icterohemorrhagica,L1_01,Infectious and Communicable Diseases,low
ICD-10,A278,Other forms of leptospirosis,L1_01,Infectious and Communicable Diseases,low
