year,cause,sex,age,deaths,icd_version
1932,150(3),Female,35-39,9,ICD-3
1932,150(3),Female,40-44,5,ICD-3
1932,151,Female,05-09,3,ICD-3
1932,151,Female,10-14,3,ICD-3
1932,151,Female,15-19,11,ICD-3
1932,151,Female,20-24,22,ICD-3
1932,151,Female,25-29,12,ICD-3
1932,151,Female,30-34,9,ICD-3
1932,151,Female,35-39,14,ICD-3
1932,151,Female,40-44,14,ICD-3
1932,151,Female,45-49,12,ICD-3
1932,151,Female,50-54,13,ICD-3
1932,151,Female,55-59,18,ICD-3
1932,151,Female,60-64,14,ICD-3
1932,151,Female,65-69,18,ICD-3
1932,151,Female,70-74,13,ICD-3
1932,151,Female,75-79,7,ICD-3
1932,151,Female,80+,9,ICD-3
1932,151,Female,<1,5,ICD-3
1932,151,Male,01-04,1,ICD-3
1932,151,Male,05-09,3,ICD-3
1932,151,Male,10-14,7,ICD-3
1932,151,Male,15-19,13,ICD-3
1932,151,Male,20-24,22,ICD-3
1932,151,Male,25-29,25,ICD-3
1932,151,Male,30-34,25,ICD-3
1932,151,Male,35-39,9,ICD-3
1932,151,Male,40-44,17,ICD-3
1932,151,Male,45-49,29,ICD-3
1932,151,Male,50-54,37,ICD-3
1932,151,Male,55-59,33,ICD-3
1932,151,Male,60-64,27,ICD-3
1932,151,Male,65-69,32,ICD-3
1932,151,Male,70-74,28,ICD-3
1932,151,Male,75-79,27,ICD-3
1932,151,Male,80+,24,ICD-3
1932,151,Male,<1,10,ICD-3
1932,152(1),Female,01-04,8,ICD-3
1932,152(1),Female,05-09,1,ICD-3
1932,152(1),Female,10-14,4,ICD-3
1932,152(1),Female,15-19,8,ICD-3
1932,152(1),Female,20-24,7,ICD-3
1932,152(1),Female,25-29,9,ICD-3
1932,152(1),Female,30-34,11,ICD-3
1932,152(1),Female,35-39,6,ICD-3
1932,152(1),Female,40-44,13,ICD-3
1932,152(1),Female,45-49,11,ICD-3
1932,152(1),Female,50-54,10,ICD-3
1932,152(1),Female,55-59,25,ICD-3
1932,152(1),Female,60-64,17,ICD-3
1932,152(1),Female,65-69,16,ICD-3
1932,152(1),Female,70-74,24,ICD-3
1932,152(1),Female,75-79,26,ICD-3
1932,152(1),Female,80+,14,ICD-3
1932,152(1),Female,<1,22,ICD-3
1932,152(1),Male,01-04,6,ICD-3
1932,152(1),Male,05-09,8,ICD-3
1932,152(1),Male,10-14,7,ICD-3
1932,152(1),Male,15-19,6,ICD-3
1932,152(1),Male,20-24,11,ICD-3
1932,152(1),Male,25-29,12,ICD-3
1932,152(1),Male,30-34,6,ICD-3
1932,152(1),Male,35-39,8,ICD-3
1932,152(1),Male,40-44,10,ICD-3
1932,152(1),Male,45-49,15,ICD-3
1932,152(1),Male,50-54,27,ICD-3
1932,152(1),Male,55-59,18,ICD-3
1932,152(1),Male,60-64,29,ICD-3
1932,152(1),Male,65-69,26,ICD-3
1932,152(1),Male,70-74,28,ICD-3
1932,152(1),Male,75-79,25,ICD-3
1932,152(1),Male,80+,13,ICD-3
1932,152(1),Male,<1,27,ICD-3
1932,152(2),Female,01-04,4,ICD-3
1932,152(2),Female,05-09,2,ICD-3
1932,152(2),Female,10-14,1,ICD-3
1932,152(2),Female,15-19,2,ICD-3
1932,152(2),Female,25-29,2,ICD-3
1932,152(2),Female,30-34,5,ICD-3
1932,152(2),Female,35-39,1,ICD-3
1932,152(2),Female,40-44,3,ICD-3
1932,152(2),Female,45-49,3,ICD-3
1932,152(2),Female,50-54,8,ICD-3
1932,152(2),Female,55-59,3,ICD-3
1932,152(2),Female,60-64,7,ICD-3
1932,152(2),Female,65-69,4,ICD-3
1932,152(2),Female,70-74,6,ICD-3
1932,152(2),Female,75-79,6,ICD-3
1932,152(2),Female,80+,4,ICD-3
1932,152(2),Female,<1,19,ICD-3
1932,152(2),Male,01-04,8,ICD-3
1932,152(2),Male,05-09,1,ICD-3
1932,152(2),Male,10-14,2,ICD-3
1932,152(2),Male,15-19,4,ICD-3
1932,152(2),Male,20-24,1,ICD-3
1932,152(2),Male,25-29,6,ICD-3
1932,152(2),Male,30-34,2,ICD-3
1932,152(2),Male,35-39,1,ICD-3
1932,152(2),Male,40-44,4,ICD-3
1932,152(2),Male,45-49,5,ICD-3
1932,152(2),Male,50-54,6,ICD-3
1932,152(2),Male,55-59,8,ICD-3
1932,152(2),Male,60-64,10,ICD-3
1932,152(2),Male,65-69,4,ICD-3
1932,152(2),Male,70-74,6,ICD-3
1932,152(2),Male,75-79,1,ICD-3
1932,152(2),Male,80+,2,ICD-3
1932,152(2),Male,<1,32,ICD-3
1932,153,Female,01-04,15,ICD-3
1932,153,Female,05-09,2,ICD-3
1932,153,Female,10-14,3,ICD-3
1932,153,Female,15-19,3,ICD-3
1932,153,Female,20-24,2,ICD-3
1932,153,Female,25-29,5,ICD-3
1932,153,Female,30-34,4,ICD-3
1932,153,Female,35-39,3,ICD-3
1932,153,Female,40-44,9,ICD-3
1932,153,Female,45-49,7,ICD-3
1932,153,Female,50-54,16,ICD-3
1932,153,Female,55-59,12,ICD-3
1932,153,Female,60-64,22,ICD-3
1932,153,Female,65-69,37,ICD-3
1932,153,Female,70-74,56,ICD-3
1932,153,Female,75-79,56,ICD-3
1932,153,Female,80+,91,ICD-3
1932,153,Female,<1,49,ICD-3
1932,153,Male,01-04,13,ICD-3
1932,153,Male,05-09,2,ICD-3
1932,153,Male,10-14,1,ICD-3
1932,153,Male,15-19,1,ICD-3
1932,153,Male,20-24,2,ICD-3
1932,153,Male,25-29,3,ICD-3
1932,153,Male,30-34,3,ICD-3
1932,153,Male,35-39,3,ICD-3
1932,153,Male,40-44,1,ICD-3
1932,153,Male,45-49,4,ICD-3
1932,153,Male,50-54,8,ICD-3
1932,153,Male,55-59,16,ICD-3
1932,153,Male,60-64,17,ICD-3
1932,153,Male,65-69,22,ICD-3
1932,153,Male,70-74,39,ICD-3
1932,153,Male,75-79,33,ICD-3
1932,153,Male,80+,29,ICD-3
1932,153,Male,<1,115,ICD-3
1932,154,Female,01-04,29,ICD-3
1932,154,Female,05-09,48,ICD-3
1932,154,Female,10-14,45,ICD-3
1932,154,Female,15-19,11,ICD-3
1932,154,Female,20-24,3,ICD-3
1932,154,Female,25-29,1,ICD-3
1932,154,Female,30-34,3,ICD-3
1932,154,Female,40-44,1,ICD-3
1932,154,Female,45-49,3,ICD-3
1932,154,Female,55-59,2,ICD-3
1932,154,Female,65-69,2,ICD-3
1932,154,Female,70-74,1,ICD-3
1932,154,Female,80+,1,ICD-3
1932,154,Female,<1,6,ICD-3
1932,154,Male,01-04,32,ICD-3
1932,154,Male,05-09,67,ICD-3
1932,154,Male,10-14,97,ICD-3
1932,154,Male,15-19,47,ICD-3
1932,154,Male,20-24,14,ICD-3
1932,154,Male,25-29,6,ICD-3
1932,154,Male,30-34,14,ICD-3
1932,154,Male,35-39,6,ICD-3
1932,154,Male,40-44,8,ICD-3
1932,154,Male,45-49,8,ICD-3
1932,154,Male,55-59,6,ICD-3
1932,154,Male,60-64,8,ICD-3
1932,154,Male,65-69,4,ICD-3
1932,154,Male,70-74,2,ICD-3
1932,154,Male,80+,2,ICD-3
1932,154,Male,<1,26,ICD-3
1932,155,Female,01-04,2,ICD-3
1932,155,Female,10-14,3,ICD-3
1932,155,Female,15-19,1,ICD-3
1932,155,Female,20-24,1,ICD-3
1932,155,Female,25-29,1,ICD-3
1932,155,Female,30-34,1,ICD-3
1932,155,Female,35-39,2,ICD-3
1932,155,Female,40-44,6,ICD-3
1932,155,Female,50-54,6,ICD-3
1932,155,Female,55-59,4,ICD-3
1932,155,Female,60-64,12,ICD-3
1932,155,Female,65-69,8,ICD-3
1932,155,Female,70-74,10,ICD-3
1932,155,Female,75-79,5,ICD-3
1932,155,Female,80+,7,ICD-3
1932,155,Male,01-04,2,ICD-3
1932,155,Male,05-09,1,ICD-3
1932,155,Male,10-14,1,ICD-3
1932,155,Male,15-19,10,ICD-3
1932,155,Male,20-24,5,ICD-3
1932,155,Male,25-29,3,ICD-3
1932,155,Male,30-34,2,ICD-3
1932,155,Male,35-39,1,ICD-3
1932,155,Male,40-44,9,ICD-3
1932,155,Male,45-49,5,ICD-3
1932,155,Male,50-54,9,ICD-3
1932,155,Male,55-59,9,ICD-3
1932,155,Male,60-64,16,ICD-3
1932,155,Male,65-69,9,ICD-3
1932,155,Male,70-74,15,ICD-3
1932,155,Male,75-79,12,ICD-3
1932,155,Male,80+,6,ICD-3
1932,156a,Female,01-04,6,ICD-3
1932,156a,Female,05-09,6,ICD-3
1932,156a,Female,10-14,9,ICD-3
1932,156a,Female,15-19,3,ICD-3
1932,156a,Female,20-24,5,ICD-3
1932,156a,Female,25-29,3,ICD-3
1932,156a,Female,30-34,1,ICD-3
1932,156a,Female,35-39,2,ICD-3
1932,156a,Female,40-44,5,ICD-3
1932,156a,Female,45-49,3,ICD-3
1932,156a,Female,50-54,7,ICD-3
1932,156a,Female,55-59,6,ICD-3
1932,156a,Female,60-64,4,ICD-3
1932,156a,Female,65-69,7,ICD-3
1932,156a,Female,70-74,6,ICD-3
1932,156a,Female,75-79,7,ICD-3
1932,156a,Female,80+,3,ICD-3
1932,156a,Female,<1,8,ICD-3
1932,156a,Male,01-04,6,ICD-3
1932,156a,Male,05-09,4,ICD-3
1932,156a,Male,10-14,13,ICD-3
1932,156a,Male,15-19,7,ICD-3
1932,156a,Male,20-24,4,ICD-3
1932,156a,Male,25-29,2,ICD-3
1932,156a,Male,30-34,4,ICD-3
1932,156a,Male,40-44,4,ICD-3
1932,156a,Male,45-49,9,ICD-3
1932,156a,Male,50-54,9,ICD-3
1932,156a,Male,55-59,6,ICD-3
1932,156a,Male,60-64,6,ICD-3
1932,156a,Male,65-69,12,ICD-3
1932,156a,Male,70-74,6,ICD-3
1932,156a,Male,75-79,7,ICD-3
1932,156a,Male,80+,4,ICD-3
1932,156a,Male,<1,3,ICD-3
1932,156b,Female,10-14,1,ICD-3
1932,156b,Female,15-19,3,ICD-3
1932,156b,Female,20-24,3,ICD-3
1932,156b,Female,25-29,2,ICD-3
1932,156b,Female,30-34,2,ICD-3
1932,156b,Female,35-39,3,ICD-3
1932,156b,Female,40-44,1,ICD-3
1932,156b,Female,45-49,3,ICD-3
1932,156b,Female,50-54,3,ICD-3
1932,156b,Female,55-59,4,ICD-3
1932,156b,Female,60-64,5,ICD-3
1932,156b,Female,65-69,2,ICD-3
1932,156b,Female,70-74,1,ICD-3
1932,156b,Female,75-79,3,ICD-3
1932,156b,Female,80+,2,ICD-3
1932,156b,Male,01-04,1,ICD-3
1932,156b,Male,10-14,5,ICD-3
1932,156b,Male,15-19,5,ICD-3
1932,156b,Male,20-24,1,ICD-3
1932,156b,Male,25-29,3,ICD-3
1932,156b,Male,30-34,4,ICD-3
1932,156b,Male,35-39,1,ICD-3
1932,156b,Male,45-49,4,ICD-3
1932,156b,Male,50-54,2,ICD-3
1932,156b,Male,55-59,2,ICD-3
1932,156b,Male,60-64,3,ICD-3
1932,156b,Male,65-69,4,ICD-3
1932,156b,Male,70-74,2,ICD-3
1932,156b,Male,75-79,2,ICD-3
1932,156b,Male,80+,1,ICD-3
1932,157a,Female,01-04,20,ICD-3
1932,157a,Female,05-09,7,ICD-3
1932,157a,Female,10-14,4,ICD-3
1932,157a,Female,15-19,5,ICD-3
1932,157a,Female,20-24,1,ICD-3
1932,157a,Female,25-29,1,ICD-3
1932,157a,Female,40-44,1,ICD-3
1932,157a,Female,45-49,1,ICD-3
1932,157a,Female,50-54,1,ICD-3
1932,157a,Female,<1,86,ICD-3
1932,157a,Male,01-04,30,ICD-3
1932,157a,Male,05-09,7,ICD-3
1932,157a,Male,10-14,9,ICD-3
1932,157a,Male,15-19,1,ICD-3
1932,157a,Male,20-24,3,ICD-3
1932,157a,Male,25-29,2,ICD-3
1932,157a,Male,30-34,1,ICD-3
1932,157a,Male,40-44,1,ICD-3
1932,157a,Male,45-49,2,ICD-3
1932,157a,Male,<1,105,ICD-3
1932,157b,Female,01-04,16,ICD-3
1932,157b,Female,05-09,5,ICD-3
1932,157b,Female,10-14,3,ICD-3
1932,157b,Female,15-19,1,ICD-3
1932,157b,Female,30-34,1,ICD-3
1932,157b,Female,<1,609,ICD-3
1932,157b,Male,01-04,13,ICD-3
1932,157b,Male,05-09,1,ICD-3
1932,157b,Male,10-14,2,ICD-3
1932,157b,Male,15-19,1,ICD-3
1932,157b,Male,20-24,2,ICD-3
1932,157b,Male,45-49,1,ICD-3
1932,157b,Male,<1,407,ICD-3
1932,157c,Female,01-04,39,ICD-3
1932,157c,Female,05-09,15,ICD-3
1932,157c,Female,10-14,12,ICD-3
1932,157c,Female,15-19,12,ICD-3
1932,157c,Female,20-24,12,ICD-3
1932,157c,Female,25-29,5,ICD-3
1932,157c,Female,30-34,4,ICD-3
1932,157c,Female,50-54,1,ICD-3
1932,157c,Female,60-64,2,ICD-3
1932,157c,Female,65-69,2,ICD-3
1932,157c,Female,<1,485,ICD-3
1932,157c,Male,01-04,43,ICD-3
1932,157c,Male,05-09,17,ICD-3
1932,157c,Male,10-14,15,ICD-3
1932,157c,Male,15-19,17,ICD-3
1932,157c,Male,20-24,13,ICD-3
1932,157c,Male,25-29,3,ICD-3
1932,157c,Male,30-34,4,ICD-3
1932,157c,Male,35-39,1,ICD-3
1932,157c,Male,40-44,2,ICD-3
1932,157c,Male,45-49,1,ICD-3
1932,157c,Male,55-59,2,ICD-3
1932,157c,Male,75-79,1,ICD-3
1932,157c,Male,<1,741,ICD-3
1932,157d,Female,<1,59,ICD-3
1932,157d,Male,<1,35,ICD-3
1932,157e(1),Female,<1,74,ICD-3
1932,157e(1),Male,01-04,3,ICD-3
1932,157e(1),Male,<1,289,ICD-3
1932,157e(2),Female,01-04,4,ICD-3
1932,157e(2),Female,05-09,1,ICD-3
1932,157e(2),Female,<1,37,ICD-3
1932,157e(2),Male,01-04,7,ICD-3
1932,157e(2),Male,05-09,2,ICD-3
1932,157e(2),Male,<1,87,ICD-3
1932,157e(3),Female,01-04,1,ICD-3
1932,157e(3),Female,<1,21,ICD-3
1932,157e(3),Male,<1,51,ICD-3
1932,157e(4),Female,01-04,18,ICD-3
1932,157e(4),Female,10-14,6,ICD-3
1932,157e(4),Female,15-19,3,ICD-3
1932,157e(4),Female,25-29,2,ICD-3
1932,157e(4),Female,30-34,1,ICD-3
1932,157e(4),Female,35-39,1,ICD-3
1932,157e(4),Female,40-44,1,ICD-3
1932,157e(4),Female,45-49,1,ICD-3
1932,157e(4),Female,50-54,4,ICD-3
1932,157e(4),Female,75-79,1,ICD-3
1932,157e(4),Female,<1,190,ICD-3
1932,157e(4),Male,01-04,16,ICD-3
1932,157e(4),Male,05-09,4,ICD-3
1932,157e(4),Male,10-14,5,ICD-3
1932,157e(4),Male,15-19,1,ICD-3
1932,157e(4),Male,20-24,4,ICD-3
1932,157e(4),Male,25-29,2,ICD-3
1932,157e(4),Male,30-34,2,ICD-3
1932,157e(4),Male,35-39,4,ICD-3
1932,157e(4),Male,40-44,1,ICD-3
1932,157e(4),Male,45-49,1,ICD-3
1932,157e(4),Male,50-54,1,ICD-3
1932,157e(4),Male,55-59,1,ICD-3
1932,157e(4),Male,60-64,1,ICD-3
1932,157e(4),Male,65-69,1,ICD-3
1932,157e(4),Male,<1,256,ICD-3
1932,157e(5),Female,01-04,1,ICD-3
1932,157e(5),Female,05-09,1,ICD-3
1932,157e(5),Female,<1,32,ICD-3
1932,157e(5),Male,01-04,2,ICD-3
1932,157e(5),Male,<1,47,ICD-3
1932,159,Female,<1,4768,ICD-3
1932,159,Male,<1,6406,ICD-3
1932,16(1),Female,01-04,13,ICD-3
1932,16(1),Female,05-09,8,ICD-3
1932,16(1),Female,10-14,7,ICD-3
1932,16(1),Female,15-19,6,ICD-3
1932,16(1),Female,25-29,2,ICD-3
1932,16(1),Female,30-34,4,ICD-3
1932,16(1),Female,35-39,1,ICD-3
1932,16(1),Female,50-54,3,ICD-3
1932,16(1),Female,80+,1,ICD-3
1932,16(1),Female,<1,3,ICD-3
1932,16(1),Male,01-04,15,ICD-3
1932,16(1),Male,05-09,13,ICD-3
1932,16(1),Male,10-14,6,ICD-3
1932,16(1),Male,15-19,8,ICD-3
1932,16(1),Male,20-24,2,ICD-3
1932,16(1),Male,25-29,3,ICD-3
1932,16(1),Male,30-34,1,ICD-3
1932,16(1),Male,35-39,1,ICD-3
1932,16(1),Male,40-44,1,ICD-3
1932,16(1),Male,55-59,1,ICD-3
1932,16(1),Male,60-64,1,ICD-3
1932,16(1),Male,<1,3,ICD-3
1932,16(2),Female,01-04,11,ICD-3
1932,16(2),Female,05-09,5,ICD-3
1932,16(2),Female,10-14,5,ICD-3
1932,16(2),Female,15-19,2,ICD-3
1932,16(2),Female,20-24,4,ICD-3
1932,16(2),Female,30-34,2,ICD-3
1932,16(2),Female,45-49,1,ICD-3
1932,16(2),Female,<1,1,ICD-3
1932,16(2),Male,01-04,9,ICD-3
1932,16(2),Male,05-09,9,ICD-3
1932,16(2),Male,10-14,8,ICD-3
1932,16(2),Male,15-19,2,ICD-3
1932,16(2),Male,20-24,4,ICD-3
1932,16(2),Male,25-29,3,ICD-3
1932,16(2),Male,30-34,2,ICD-3
1932,16(2),Male,50-54,1,ICD-3
1932,16(2),Male,55-59,1,ICD-3
1932,16(2),Male,60-64,1,ICD-3
1932,16(2),Male,<1,4,ICD-3
1932,160a,Female,<1,3,ICD-3
1932,160a,Male,<1,12,ICD-3
1932,160b,Female,<1,477,ICD-3
1932,160b,Male,<1,887,ICD-3
1932,161a,Female,<1,433,ICD-3
1932,161a,Male,<1,619,ICD-3
1932,161b,Female,<1,114,ICD-3
1932,161b,Male,<1,199,ICD-3
1932,161c(1),Female,<1,52,ICD-3
1932,161c(1),Male,<1,51,ICD-3
1932,161c(2),Female,<1,32,ICD-3
1932,161c(2),Male,<1,40,ICD-3
1932,161c(3),Female,<1,139,ICD-3
1932,161c(3),Male,<1,177,ICD-3
1932,162a,Female,45-49,1,ICD-3
1932,162a,Female,50-54,1,ICD-3
1932,162a,Female,55-59,3,ICD-3
1932,162a,Female,60-64,22,ICD-3
1932,162a,Female,65-69,46,ICD-3
1932,162a,Female,70-74,129,ICD-3
1932,162a,Female,75-79,177,ICD-3
1932,162a,Female,80+,280,ICD-3
1932,162a,Male,50-54,1,ICD-3
1932,162a,Male,55-59,3,ICD-3
1932,162a,Male,60-64,21,ICD-3
1932,162a,Male,65-69,68,ICD-3
1932,162a,Male,70-74,140,ICD-3
1932,162a,Male,75-79,132,ICD-3
1932,162a,Male,80+,126,ICD-3
1932,162b,Female,50-54,1,ICD-3
1932,162b,Female,55-59,6,ICD-3
1932,162b,Female,60-64,48,ICD-3
1932,162b,Female,65-69,189,ICD-3
1932,162b,Female,70-74,1064,ICD-3
1932,162b,Female,75-79,2158,ICD-3
1932,162b,Female,80+,6891,ICD-3
1932,162b,Male,55-59,4,ICD-3
1932,162b,Male,60-64,35,ICD-3
1932,162b,Male,65-69,191,ICD-3
1932,162b,Male,70-74,886,ICD-3
1932,162b,Male,75-79,1724,ICD-3
1932,162b,Male,80+,3919,ICD-3
1932,164,Female,15-19,12,ICD-3
1932,164,Female,20-24,23,ICD-3
1932,164,Female,25-29,40,ICD-3
1932,164,Female,30-34,34,ICD-3
1932,164,Female,35-39,59,ICD-3
1932,164,Female,40-44,57,ICD-3
1932,164,Female,45-49,87,ICD-3
1932,164,Female,50-54,96,ICD-3
1932,164,Female,55-59,82,ICD-3
1932,164,Female,60-64,65,ICD-3
1932,164,Female,65-69,43,ICD-3
1932,164,Female,70-74,28,ICD-3
1932,164,Female,75-79,10,ICD-3
1932,164,Female,80+,3,ICD-3
1932,164,Male,15-19,19,ICD-3
1932,164,Male,20-24,42,ICD-3
1932,164,Male,25-29,68,ICD-3
1932,164,Male,30-34,76,ICD-3
1932,164,Male,35-39,83,ICD-3
1932,164,Male,40-44,115,ICD-3
1932,164,Male,45-49,134,ICD-3
1932,164,Male,50-54,149,ICD-3
1932,164,Male,55-59,180,ICD-3
1932,164,Male,60-64,115,ICD-3
1932,164,Male,65-69,97,ICD-3
1932,164,Male,70-74,51,ICD-3
1932,164,Male,75-79,26,ICD-3
1932,164,Male,80+,13,ICD-3
1932,166,Female,15-19,13,ICD-3
1932,166,Female,20-24,18,ICD-3
1932,166,Female,25-29,25,ICD-3
1932,166,Female,30-34,28,ICD-3
1932,166,Female,35-39,18,ICD-3
1932,166,Female,40-44,29,ICD-3
1932,166,Female,45-49,24,ICD-3
1932,166,Female,50-54,47,ICD-3
1932,166,Female,55-59,50,ICD-3
1932,166,Female,60-64,35,ICD-3
1932,166,Female,65-69,17,ICD-3
1932,166,Female,70-74,14,ICD-3
1932,166,Female,75-79,10,ICD-3
1932,166,Female,80+,1,ICD-3
1932,166,Male,05-09,1,ICD-3
1932,166,Male,15-19,16,ICD-3
1932,166,Male,20-24,20,ICD-3
1932,166,Male,25-29,34,ICD-3
1932,166,Male,30-34,28,ICD-3
1932,166,Male,35-39,41,ICD-3
1932,166,Male,40-44,48,ICD-3
1932,166,Male,45-49,49,ICD-3
1932,166,Male,50-54,105,ICD-3
1932,166,Male,55-59,119,ICD-3
1932,166,Male,60-64,91,ICD-3
1932,166,Male,65-69,62,ICD-3
1932,166,Male,70-74,32,ICD-3
1932,166,Male,75-79,13,ICD-3
1932,166,Male,80+,11,ICD-3
1932,17,Female,01-04,14,ICD-3
1932,17,Female,05-09,7,ICD-3
1932,17,Female,10-14,15,ICD-3
1932,17,Female,15-19,20,ICD-3
1932,17,Female,20-24,38,ICD-3
1932,17,Female,25-29,45,ICD-3
1932,17,Female,30-34,30,ICD-3
1932,17,Female,35-39,32,ICD-3
1932,17,Female,40-44,30,ICD-3
1932,17,Female,45-49,39,ICD-3
1932,17,Female,50-54,31,ICD-3
1932,17,Female,55-59,37,ICD-3
1932,17,Female,60-64,30,ICD-3
1932,17,Female,65-69,25,ICD-3
1932,17,Female,70-74,17,ICD-3
1932,17,Female,75-79,10,ICD-3
1932,17,Female,80+,2,ICD-3
1932,17,Female,<1,1,ICD-3
1932,17,Male,01-04,20,ICD-3
1932,17,Male,05-09,12,ICD-3
1932,17,Male,10-14,14,ICD-3
1932,17,Male,15-19,32,ICD-3
1932,17,Male,20-24,32,ICD-3
1932,17,Male,25-29,35,ICD-3
1932,17,Male,30-34,41,ICD-3
1932,17,Male,35-39,27,ICD-3
1932,17,Male,40-44,21,ICD-3
1932,17,Male,45-49,29,ICD-3
1932,17,Male,50-54,36,ICD-3
1932,17,Male,55-59,27,ICD-3
1932,17,Male,60-64,33,ICD-3
1932,17,Male,65-69,25,ICD-3
1932,17,Male,70-74,12,ICD-3
1932,17,Male,75-79,4,ICD-3
1932,17,Male,80+,2,ICD-3
1932,194(1),Female,<1,112,ICD-3
1932,194(1),Male,<1,114,ICD-3
1932,194(2),Female,01-04,8,ICD-3
1932,194(2),Female,05-09,4,ICD-3
1932,194(2),Female,10-14,1,ICD-3
1932,194(2),Female,15-19,3,ICD-3
1932,194(2),Female,20-24,8,ICD-3
1932,194(2),Female,25-29,4,ICD-3
1932,194(2),Female,30-34,8,ICD-3
1932,194(2),Female,35-39,4,ICD-3
1932,194(2),Female,40-44,2,ICD-3
1932,194(2),Female,45-49,2,ICD-3
1932,194(2),Female,50-54,5,ICD-3
1932,194(2),Female,55-59,6,ICD-3
1932,194(2),Female,60-64,5,ICD-3
1932,194(2),Female,65-69,2,ICD-3
1932,194(2),Female,70-74,1,ICD-3
1932,194(2),Female,75-79,1,ICD-3
1932,194(2),Female,80+,1,ICD-3
1932,194(2),Female,<1,4,ICD-3
1932,194(2),Male,01-04,14,ICD-3
1932,194(2),Male,05-09,6,ICD-3
1932,194(2),Male,10-14,18,ICD-3
1932,194(2),Male,15-19,22,ICD-3
1932,194(2),Male,20-24,26,ICD-3
1932,194(2),Male,25-29,24,ICD-3
1932,194(2),Male,30-34,16,ICD-3
1932,194(2),Male,35-39,16,ICD-3
1932,194(2),Male,40-44,6,ICD-3
1932,194(2),Male,45-49,14,ICD-3
1932,194(2),Male,50-54,16,ICD-3
1932,194(2),Male,55-59,17,ICD-3
1932,194(2),Male,60-64,11,ICD-3
1932,194(2),Male,65-69,12,ICD-3
1932,194(2),Male,70-74,4,ICD-3
1932,194(2),Male,75-79,3,ICD-3
1932,194(2),Male,<1,13,ICD-3
1932,200(1),Female,01-04,3,ICD-3
1932,200(1),Female,05-09,1,ICD-3
1932,200(1),Female,10-14,1,ICD-3
1932,200(1),Female,20-24,1,ICD-3
1932,200(1),Female,25-29,3,ICD-3
1932,200(1),Female,30-34,4,ICD-3
1932,200(1),Female,35-39,6,ICD-3
1932,200(1),Female,40-44,11,ICD-3
1932,200(1),Female,45-49,8,ICD-3
1932,200(1),Female,50-54,15,ICD-3
1932,200(1),Female,55-59,24,ICD-3
1932,200(1),Female,60-64,36,ICD-3
1932,200(1),Female,65-69,60,ICD-3
1932,200(1),Female,70-74,90,ICD-3
1932,200(1),Female,75-79,62,ICD-3
1932,200(1),Female,80+,98,ICD-3
1932,200(1),Female,<1,3,ICD-3
1932,200(1),Male,01-04,1,ICD-3
1932,200(1),Male,05-09,2,ICD-3
1932,200(1),Male,10-14,1,ICD-3
1932,200(1),Male,15-19,3,ICD-3
1932,200(1),Male,20-24,6,ICD-3
1932,200(1),Male,25-29,2,ICD-3
1932,200(1),Male,30-34,3,ICD-3
1932,200(1),Male,35-39,13,ICD-3
1932,200(1),Male,40-44,8,ICD-3
1932,200(1),Male,45-49,19,ICD-3
1932,200(1),Male,50-54,32,ICD-3
1932,200(1),Male,55-59,46,ICD-3
1932,200(1),Male,60-64,71,ICD-3
1932,200(1),Male,65-69,67,ICD-3
1932,200(1),Male,70-74,81,ICD-3
1932,200(1),Male,75-79,68,ICD-3
1932,200(1),Male,80+,69,ICD-3
1932,200(1),Male,<1,1,ICD-3
1932,200(2),Female,01-04,13,ICD-3
1932,200(2),Female,05-09,1,ICD-3
1932,200(2),Female,10-14,1,ICD-3
1932,200(2),Female,25-29,2,ICD-3
1932,200(2),Female,50-54,3,ICD-3
1932,200(2),Female,55-59,3,ICD-3
1932,200(2),Female,60-64,2,ICD-3
1932,200(2),Female,70-74,4,ICD-3
1932,200(2),Female,75-79,2,ICD-3
1932,200(2),Female,80+,4,ICD-3
1932,200(2),Female,<1,8,ICD-3
1932,200(2),Male,01-04,20,ICD-3
1932,200(2),Male,05-09,1,ICD-3
1932,200(2),Male,15-19,1,ICD-3
1932,200(2),Male,25-29,1,ICD-3
1932,200(2),Male,30-34,1,ICD-3
1932,200(2),Male,35-39,2,ICD-3
1932,200(2),Male,45-49,2,ICD-3
1932,200(2),Male,50-54,2,ICD-3
1932,200(2),Male,55-59,1,ICD-3
1932,200(2),Male,60-64,1,ICD-3
1932,200(2),Male,70-74,4,ICD-3
1932,200(2),Male,75-79,1,ICD-3
1932,200(2),Male,80+,5,ICD-3
1932,200(2),Male,<1,7,ICD-3
1932,200(3),Female,25-29,1,ICD-3
1932,200(3),Female,30-34,1,ICD-3
1932,200(3),Female,45-49,4,ICD-3
1932,200(3),Female,50-54,1,ICD-3
1932,200(3),Female,<1,4,ICD-3
1932,200(3),Male,25-29,1,ICD-3
1932,200(3),Male,35-39,1,ICD-3
1932,200(3),Male,45-49,5,ICD-3
1932,200(3),Male,50-54,3,ICD-3
1932,200(3),Male,55-59,1,ICD-3
1932,200(3),Male,65-69,1,ICD-3
1932,200(3),Male,70-74,1,ICD-3
1932,200(3),Male,75-79,1,ICD-3
1932,200(3),Male,<1,14,ICD-3
1932,22,Female,01-04,1,ICD-3
1932,22,Female,05-09,1,ICD-3
1932,22,Female,10-14,2,ICD-3
1932,22,Female,25-29,3,ICD-3
