icd_version,icd_code,cause_description,l1_category_code,l1_category_name,first_year,last_year,years_active,total_deaths,avg_deaths_per_year,max_population,deaths_per_100k
ICD-7,1760,Malignant neoplasm of other and unspecified female genital organs — vulva,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,3810,381.0,3634800,10.482007263123144
ICD-7,1761,Malignant neoplasm of other and unspecified female genital organs — vagina,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,1379,137.9,3634800,3.7938813689886652
ICD-7,1767,Malignant neoplasm of other and unspecified female genital organs — other specified sites,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,36,3.6,3634800,0.09904258831297458
ICD-7,1768,Malignant neoplasm of other and unspecified female genital organs — multiple sites,L1_05,Chronic Non-Communicable Diseases,1959,1967,7,19,2.7142857142857144,3634800,0.07467496737883005
ICD-7,1769,Malignant neoplasm of other and unspecified female genital organs — site unspec.,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,30,3.3333333333333335,3634800,0.09170610028979129
ICD-7,1770,Malignant neoplasm of prostate — Malignant neoplasm of prostate,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,37647,3764.7,3634800,103.57378672829316
ICD-7,1780,Malignant neoplasm of testis — Malignant neoplasm of testis,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,2102,210.2,3634800,5.7829866842742375
ICD-7,1790,Malignant neoplasm of other and unspecified male genital organs — penis,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,996,99.6,3634800,2.740178276658963
ICD-7,1791,Malignant neoplasm of other and unspecified male genital organs — scrotum,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,243,24.3,3634800,0.6685374711125784
ICD-7,1797,Malignant neoplasm of other and unspecified male genital organs — other specified sites,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,37,4.111111111111111,3634800,0.11310419035740923
ICD-7,1798,Malignant neoplasm of other and unspecified male genital organs — multiple sites,L1_05,Chronic Non-Communicable Diseases,1959,1966,5,5,1.0,3566300,0.02804026582171999
ICD-7,1799,Malignant neoplasm of other and unspecified male genital organs — site unspecified,L1_05,Chronic Non-Communicable Diseases,1958,1958,1,2,2.0,3555000,0.05625879043600562
ICD-7,1800,Malignant neoplasm of kidney — Malignant neoplasm of kidney,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,13400,1340.0,3634800,36.865852316496095
ICD-7,1810,Malignant neoplasm of bladder and other urinary organs — bladder,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,31976,3197.6,3634800,87.97182788599098
ICD-7,1817,Malignant neoplasm of bladder and other urinary organs — other urinary organs,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,331,36.77777777777778,3634800,1.0118239731973637
ICD-7,1818,Malignant neoplasm of bladder and other urinary organs — multiple sites,L1_05,Chronic Non-Communicable Diseases,1958,1967,7,36,5.142857142857143,3634800,0.14148941187567798
ICD-7,1900,Malignant melanoma of skin — lips,L1_05,Chronic Non-Communicable Diseases,1960,1965,6,15,2.5,3559200,0.07024050348392896
ICD-7,1901,"Malignant melanoma of skin — eyelids, including canthi",L1_05,Chronic Non-Communicable Diseases,1959,1967,8,18,2.25,3634800,0.06190161769560911
ICD-7,1902,Malignant melanoma of skin — ear and external auricular canal,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,46,5.111111111111111,3634800,0.1406160204443466
ICD-7,1903,Malignant melanoma of skin — other and unspecified parts of face,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,334,37.111111111111114,3634800,1.020994583226343
ICD-7,1904,Malignant melanoma of skin — scalp and neck,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,171,19.0,3634800,0.5227247716518103
ICD-7,1905,Malignant melanoma of skin — trunk,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,790,87.77777777777777,3634800,2.41492730763117
ICD-7,1906,Malignant melanoma of skin — upper limb,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,461,51.22222222222222,3634800,1.4092170744531258
ICD-7,1907,Malignant melanoma of skin — lower limb,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,1420,157.77777777777777,3634800,4.340755413716787
ICD-7,1908,Malignant melanoma of skin — multiple sites,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,23,2.5555555555555554,3634800,0.0703080102221733
ICD-7,1909,Malignant melanoma of skin — site unspecified,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,1005,100.5,3634800,2.764938923737207
ICD-7,1910,Other malignant neoplasms of skin — lips,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,81,9.0,3634800,0.24760647078243644
ICD-7,1911,"Other malignant neoplasms of skin — eyelids, including canthi",L1_05,Chronic Non-Communicable Diseases,1959,1967,9,87,9.666666666666666,3634800,0.26594769084039466
ICD-7,1912,Other malignant neoplasms of skin — ear and external auricular canal,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,362,40.22222222222222,3634800,1.1065869434968147
ICD-7,1913,Other malignant neoplasms of skin — other and unspecified parts of face,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,1083,120.33333333333333,3634800,3.310590220461465
ICD-7,1914,Other malignant neoplasms of skin — scalp and neck,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,424,47.111111111111114,3634800,1.2961128840957168
ICD-7,1915,Other malignant neoplasms of skin — trunk,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,1139,126.55555555555556,3634800,3.481774941002409
ICD-7,1916,Other malignant neoplasms of skin — upper limb,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,308,34.22222222222222,3634800,0.9415159629751904
ICD-7,1917,Other malignant neoplasms of skin — lower limb,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,513,57.0,3634800,1.568174314955431
ICD-7,1918,Other malignant neoplasms of skin — multiple sites,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,47,5.222222222222222,3634800,0.14367289045400633
ICD-7,1919,Other malignant neoplasms of skin — site unspecified,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,676,67.6,3634800,1.859799713876967
ICD-7,1920,Malignant neoplasm of eye — Malignant neoplasm of eye,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,1313,131.3,3634800,3.6123032904148786
ICD-7,1930,Malignant neoplasm of brain and other parts of nervous system — brain,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,17454,1745.4,3634800,48.019148233740516
ICD-7,1931,Malignant neoplasm of brain and other parts of nervous system — spinal cord,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,297,29.7,3634800,0.8171013535820402
ICD-7,1932,Malignant neoplasm of brain and other parts of nervous system — meninges,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,145,14.5,3634800,0.398921536260592
ICD-7,1933,Malignant neoplasm of brain and other parts of nervous system — peripheral nerves,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,92,9.2,3634800,0.2531088367998239
ICD-7,1934,Malignant neoplasm of brain and other parts of nervous system — sympathetic nervous system,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,658,65.8,3634800,1.8102784197204795
ICD-7,1938,Malignant neoplasm of brain and other parts of nervous system — multiple sites,L1_05,Chronic Non-Communicable Diseases,1958,1966,8,61,7.625,3566300,0.2138070268906149
ICD-7,1939,Malignant neoplasm of brain and other parts of nervous system — site unspecified,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,717,79.66666666666667,3634800,2.1917757969260117
ICD-7,1940,Malignant neoplasm of thyroid gland — Malignant neoplasm of thyroid gland,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,3791,379.1,3634800,10.429734785957962
ICD-7,1950,Malignant neoplasm of other endocrine glands — suprarenal gland,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,660,66.0,3634800,1.8157807857378672
ICD-7,1951,Malignant neoplasm of other endocrine glands — parathyroid gland,L1_05,Chronic Non-Communicable Diseases,1958,1966,7,33,4.714285714285714,3566300,0.13218982458810852
ICD-7,1952,Malignant neoplasm of other endocrine glands — thymus,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,165,18.333333333333332,3634800,0.5043835515938521
ICD-7,1953,Malignant neoplasm of other endocrine glands — pituitary gland and craniopharyngeal duct,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,97,9.7,3634800,0.2668647518432926
ICD-7,1954,Malignant neoplasm of other endocrine glands — pineal gland,L1_05,Chronic Non-Communicable Diseases,1959,1967,8,22,2.75,3634800,0.07565753273907781
ICD-7,1957,Malignant neoplasm of other endocrine glands — other specified glands,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,30,3.3333333333333335,3634800,0.09170610028979129
ICD-7,1960,Malignant neoplasm of bone — bones of skull and face,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,1030,114.44444444444444,3634800,3.148576109949501
ICD-7,1961,Malignant neoplasm of bone — lower jaw bone,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,492,54.666666666666664,3634800,1.5039800447525769
ICD-7,1962,Malignant neoplasm of bone — vertebral column (exluding sacrum and coccyx),L1_05,Chronic Non-Communicable Diseases,1959,1967,9,457,50.77777777777778,3634800,1.396989594414487
ICD-7,1963,"Malignant neoplasm of bone — ribs, sternum, and clavicle",L1_05,Chronic Non-Communicable Diseases,1959,1967,9,235,26.11111111111111,3634800,0.7183644522700317
ICD-7,1964,"Malignant neoplasm of bone — long bones of upper limb, and scapula",L1_05,Chronic Non-Communicable Diseases,1959,1967,9,460,51.111111111111114,3634800,1.4061602044434665
ICD-7,1965,"Malignant neoplasm of bone — upper limb, short bones",L1_05,Chronic Non-Communicable Diseases,1960,1967,7,9,1.2857142857142858,3634800,0.035372352968919496
ICD-7,1966,"Malignant neoplasm of bone — pelvic bones, sacrum, coccyx",L1_05,Chronic Non-Communicable Diseases,1959,1967,9,721,80.11111111111111,3634800,2.2040032769646505
ICD-7,1967,"Malignant neoplasm of bone — lower limb, long bones",L1_05,Chronic Non-Communicable Diseases,1959,1967,9,1400,155.55555555555554,3634800,4.279618013523592
ICD-7,1968,"Malignant neoplasm of bone — lower limb, short bones",L1_05,Chronic Non-Communicable Diseases,1959,1967,9,59,6.555555555555555,3634800,0.18035533056992284
ICD-7,1969,Malignant neoplasm of bone — multiple sites and site unspecified,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,840,84.0,3634800,2.31099372730274
ICD-7,1970,"Malignant neoplasm of connective tissue — head, face and neck",L1_05,Chronic Non-Communicable Diseases,1959,1967,9,167,18.555555555555557,3634800,0.5104972916131715
ICD-7,1971,Malignant neoplasm of connective tissue — trunk,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,545,60.55555555555556,3634800,1.6659941552645414
ICD-7,1972,Malignant neoplasm of connective tissue — upper limb (including shoulder),L1_05,Chronic Non-Communicable Diseases,1959,1967,9,263,29.22222222222222,3634800,0.8039568125405034
ICD-7,1973,Malignant neoplasm of connective tissue — lower limb (including hip),L1_05,Chronic Non-Communicable Diseases,1959,1967,9,996,110.66666666666667,3634800,3.0446425296210706
ICD-7,1978,Malignant neoplasm of connective tissue — multiple sites,L1_05,Chronic Non-Communicable Diseases,1959,1966,5,8,1.6,3566300,0.04486442531475199
ICD-7,1979,Malignant neoplasm of connective tissue — site unspecified,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,436,43.6,3634800,1.19951579179047
ICD-7,1980,"Secondary and unspecified malignant neoplasm of lymph nodes — head, face, and neck",L1_05,Chronic Non-Communicable Diseases,1959,1967,9,355,39.44444444444444,3634800,1.0851888534291967
ICD-7,1981,Secondary and unspecified malignant neoplasm of lymph nodes — Intrathoracic,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,29,3.2222222222222223,3634800,0.08864923028013158
ICD-7,1982,Secondary and unspecified malignant neoplasm of lymph nodes — Intra-abdominal,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,23,2.5555555555555554,3634800,0.0703080102221733
ICD-7,1983,Secondary and unspecified malignant neoplasm of lymph nodes — Axillary and upper limb,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,31,3.4444444444444446,3634800,0.094762970299451
ICD-7,1984,Secondary and unspecified malignant neoplasm of lymph nodes — Inguinal and lower limb,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,74,8.222222222222221,3634800,0.22620838071481847
ICD-7,1987,Secondary and unspecified malignant neoplasm of lymph nodes — other specified sites,L1_05,Chronic Non-Communicable Diseases,1959,1967,8,19,2.375,3634800,0.06534059645647629
ICD-7,1988,Secondary and unspecified malignant neoplasm of lymph nodes — multiple sites,L1_05,Chronic Non-Communicable Diseases,1959,1967,8,18,2.25,3634800,0.06190161769560911
ICD-7,1989,Secondary and unspecified malignant neoplasm of lymph nodes — site unspecified,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,135,13.5,3634800,0.37140970617365465
ICD-7,1990,Malignant neoplasm of other and unspecified sites — Primary site,L1_05,Chronic Non-Communicable Diseases,1959,1967,9,3578,397.55555555555554,3634800,10.937480894562439
ICD-7,1991,"Malignant neoplasm of other and unspecified sites — No primary stated, not multiple",L1_05,Chronic Non-Communicable Diseases,1958,1967,10,3192,319.2,3634800,8.781776163750413
ICD-7,1992,"Malignant neoplasm of other and unspecified sites — No primary stated, multiple",L1_05,Chronic Non-Communicable Diseases,1959,1967,9,13731,1525.6666666666667,3634800,41.973882102637475
ICD-7,2000,Lymphosarcoma and reticulosarcoma — Reticulum-cell sarcoma,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,4399,439.9,3634800,12.102454055243754
ICD-7,2001,Lymphosarcoma and reticulosarcoma — Lymphosarcoma,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,6397,639.7,3634800,17.599317706613846
ICD-7,2002,Lymphosarcoma and reticulosarcoma — Other primary malignant neoplasm of lymphoid tissue,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,637,63.7,3634800,1.7525035765379116
ICD-7,2010,Hodgkin's disease — Hodgkin's disease,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,8595,859.5,3634800,23.64641795972268
ICD-7,2020,Other forms of lymphoma (reticulosis) — Giant follicular lymphoma (Brill-Symmer's disease),L1_01,Infectious and Communicable Diseases,1958,1967,10,368,36.8,3634800,1.0124353471992955
ICD-7,2021,Other forms of lymphoma (reticulosis) — Other,L1_01,Infectious and Communicable Diseases,1958,1967,10,1634,163.4,3634800,4.4954330362055686
ICD-7,2030,Multiple myeloma (plasmocytoma) — Multiple myeloma (plasmocytoma),L1_01,Infectious and Communicable Diseases,1958,1967,10,7533,753.3,3634800,20.72466160448993
ICD-7,2040,Leukaemia and aleukaemia — Lymphatic leukaemia,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,5532,553.2,3634800,15.21954440409376
ICD-7,2041,Leukaemia and aleukaemia — Myeloid leukaemia,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,5304,530.4,3634800,14.592274678111588
ICD-7,2042,Leukaemia and aleukaemia — Monocytic leukaemia,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,1964,196.4,3634800,5.4033234290745025
ICD-7,2043,Leukaemia and aleukaemia — Acute leukaemia,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,13662,1366.2,3634800,37.58666226477385
ICD-7,2044,Leukaemia and aleukaemia — other and unspecified leukaemia,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,862,86.2,3634800,2.3715197534940025
ICD-7,2050,Mycosis fungoides — Mycosis fungoides,L1_01,Infectious and Communicable Diseases,1958,1967,10,209,20.9,3634800,0.5749972488169912
ICD-7,2100,Benign neoplasm of buccal cavity and pharynx — Benign neoplasm of buccal cavity and pharynx,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,35,3.5,3634800,0.09629140530428083
ICD-7,2110,Benign neoplasm of other parts of digestive system — Benign neoplasm of other parts of digestive system,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,493,49.3,3634800,1.3563332232860128
ICD-7,2120,Benign neoplasm of respiratory system — Benign neoplasm of respiratory system,L1_06,Respiratory and Environmental Disease,1958,1967,10,300,30.0,3634800,0.8253549026081216
ICD-7,2130,Benign neoplasm of breast — Benign neoplasm of breast,L1_05,Chronic Non-Communicable Diseases,1958,1967,6,9,1.5,3634800,0.041267745130406076
ICD-7,2140,Uterine fibromyoma — Uterine fibromyoma,L1_01,Infectious and Communicable Diseases,1958,1967,10,578,57.8,3634800,1.5901837790249804
ICD-7,2150,Other benign neoplasm of uterus — Other benign neoplasm of uterus,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,65,6.5,3634800,0.17882689556509299
ICD-7,2160,Benign neoplasm of ovary — Benign neoplasm of ovary,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,822,82.2,3634800,2.261472433146253
ICD-7,2170,Benign neoplasm of other female genital organs — Benign neoplasm of other female genital organs,L1_05,Chronic Non-Communicable Diseases,1958,1965,7,14,2.0,3559200,0.05619240278714318
ICD-7,2180,Benign neoplasm of male genital organs — Benign neoplasm of male genital organs,L1_05,Chronic Non-Communicable Diseases,1959,1967,3,4,1.3333333333333333,3634800,0.03668244011591651
ICD-7,2190,Benign neoplasm of kidney and other urinary organs — Benign neoplasm of kidney and other urinary organs,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,887,88.7,3634800,2.440299328711346
ICD-7,2200,Benign melanoma of skin — Benign melanoma of skin,L1_01,Infectious and Communicable Diseases,1961,1967,2,2,1.0,3634800,0.027511830086937382
ICD-7,2210,Pilonidal cyst — Pilonidal cyst,L1_01,Infectious and Communicable Diseases,1958,1964,5,7,1.4,3559200,0.03933468195100022
ICD-7,2220,Other benign neoplasm of skin — Other benign neoplasm of skin,L1_05,Chronic Non-Communicable Diseases,1958,1966,6,8,1.3333333333333333,3566300,0.03738702109562665
ICD-7,2230,Benign neoplasm of brain and other parts of nervous system — Benign neoplasm of brain and other parts of nervous system,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,2958,295.8,3634800,8.137999339716078
ICD-7,2240,Benign neoplasm of endocrine glands — Benign neoplasm of endocrine glands,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,1002,100.2,3634800,2.7566853747111257
ICD-7,2250,Benign neoplasm of bone and cartilage — Benign neoplasm of bone and cartilage,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,97,9.7,3634800,0.2668647518432926
ICD-7,2260,Lipoma — Lipoma,L1_01,Infectious and Communicable Diseases,1958,1967,10,48,4.8,3634800,0.13205678441729943
ICD-7,2270,Other benign neoplasm of muscular and connective tissue — Other benign neoplasm of muscular and connective tissue,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,242,24.2,3634800,0.6657862881038846
ICD-7,2280,Haemangioma and lymphangioma — Haemangioma and lymphangioma,L1_01,Infectious and Communicable Diseases,1958,1967,10,275,27.5,3634800,0.756575327390778
ICD-7,2290,Benign neoplasm of other and unspecified organs and tissues — Benign neoplasm of other and unspecified organs and tissues,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,90,9.0,3634800,0.24760647078243644
ICD-7,2300,Neoplasm of unspecified nature of digestive organs — Neoplasm of unspecified nature of digestive organs,L1_01,Infectious and Communicable Diseases,1958,1967,10,531,53.1,3634800,1.460878177616375
ICD-7,2310,Neoplasm of unspecified nature of respiratory organs — Neoplasm of unspecified nature of respiratory organs,L1_06,Respiratory and Environmental Disease,1958,1967,10,404,40.4,3634800,1.1114779355122701
ICD-7,2320,Neoplasm of unspecified nature of breast — Neoplasm of unspecified nature of breast,L1_01,Infectious and Communicable Diseases,1962,1965,3,5,1.6666666666666667,3522200,0.04731891052940397
ICD-7,2330,Neoplasm of unspecified nature of uterus — Neoplasm of unspecified nature of uterus,L1_01,Infectious and Communicable Diseases,1958,1967,8,17,2.125,3634800,0.058462638934741934
ICD-7,2340,Neoplasm of unspecified nature of ovary — Neoplasm of unspecified nature of ovary,L1_01,Infectious and Communicable Diseases,1958,1967,10,39,3.9,3634800,0.10729613733905578
ICD-7,2350,Neoplasm of unspecified nature of other female genital organs — Neoplasm of unspecified nature of other female genital organs,L1_01,Infectious and Communicable Diseases,1964,1964,1,1,1.0,3491800,0.028638524543215534
ICD-7,2360,Neoplasm of unspecified nature of other genito-urinary organs — Neoplasm of unspecified nature of other genito-urinary organs,L1_01,Infectious and Communicable Diseases,1958,1967,10,134,13.4,3634800,0.36865852316496095
ICD-7,2370,Neoplasm of unspecified nature of brain and other parts of nervous system — Neoplasm of unspecified nature of brain and other parts of nervous system,L1_01,Infectious and Communicable Diseases,1958,1967,10,4052,405.2,3634800,11.147793551227027
ICD-7,2380,Neoplasm of unspecified nature of skin and musculo-skeletal system — Neoplasm of unspecified nature of skin and musculo-skeletal system,L1_01,Infectious and Communicable Diseases,1958,1967,10,104,10.4,3634800,0.2861230329041488
ICD-7,2390,Neoplasm of unspecified nature of other and unspecified organs — Neoplasm of unspecified nature of other and unspecified organs,L1_01,Infectious and Communicable Diseases,1958,1967,10,309,30.9,3634800,0.8501155496863652
ICD-7,2400,Hay fever — Hay fever,L1_01,Infectious and Communicable Diseases,1958,1963,5,5,1.0,3559200,0.02809620139357159
ICD-7,2410,Asthma — Asthma,L1_06,Respiratory and Environmental Disease,1958,1967,10,15807,1580.7,3634800,43.487949818421924
ICD-7,2420,Angioneurotic oedema — Angioneurotic oedema,L1_01,Infectious and Communicable Diseases,1958,1967,10,59,5.9,3634800,0.16231979751293057
ICD-7,2430,Urticaria — Urticaria,L1_01,Infectious and Communicable Diseases,1958,1966,4,4,1.0,3566300,0.02804026582171999
ICD-7,2450,Other allergic disorders — Other allergic disorders,L1_01,Infectious and Communicable Diseases,1958,1967,10,233,23.3,3634800,0.6410256410256411
ICD-7,2500,Simple goitre — Simple goitre,L1_01,Infectious and Communicable Diseases,1958,1967,10,167,16.7,3634800,0.4594475624518543
ICD-7,2510,Non-toxic nodular goitre — Non-toxic nodular goitre,L1_01,Infectious and Communicable Diseases,1958,1967,10,209,20.9,3634800,0.5749972488169912
ICD-7,2520,Thyrotoxicosis with or without goitre — Toxic diffuse goitre,L1_03,Congenital and Developmental Conditions,1958,1967,10,2851,285.1,3634800,7.843622757785849
ICD-7,2521,Thyrotoxicosis with or without goitre — Toxic nodular goitre,L1_03,Congenital and Developmental Conditions,1958,1967,10,145,14.5,3634800,0.398921536260592
ICD-7,2530,Myxoedema and cretinism — Myxoedema and cretinism,L1_03,Congenital and Developmental Conditions,1958,1967,10,3718,371.8,3634800,10.228898426323319
ICD-7,2540,Other diseases of thyroid gland — Other diseases of thyroid gland,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,209,20.9,3634800,0.5749972488169912
ICD-7,2600,Diabetes mellitus — Diabetes mellitus,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,38211,3821.1,3634800,105.12545394519644
ICD-7,2700,Disorders of pancreatic internal secretion other than diabetes mellitus — Disorders of pancreatic internal secretion other than diabetes mellitus,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,156,15.6,3634800,0.42918454935622313
ICD-7,2710,Diseases of parathyroid gland — Hyperparathyroidism,L1_01,Infectious and Communicable Diseases,1959,1967,9,84,9.333333333333334,3634800,0.2567770808114156
ICD-7,2711,Diseases of parathyroid gland — Hypoparathyroidism,L1_01,Infectious and Communicable Diseases,1960,1967,7,15,2.142857142857143,3634800,0.05895392161486582
ICD-7,2712,Diseases of parathyroid gland — Other and unspecified,L1_01,Infectious and Communicable Diseases,1958,1965,2,10,5.0,3559200,0.14048100696785792
ICD-7,2720,Diseases of pituitary gland — Diseases of pituitary gland,L1_01,Infectious and Communicable Diseases,1958,1967,10,902,90.2,3634800,2.481567073841752
ICD-7,2730,Diseases of thymus gland — Diseases of thymus gland,L1_03,Congenital and Developmental Conditions,1958,1967,10,75,7.5,3634800,0.2063387256520304
ICD-7,2740,Diseases of adrenal glands — Diseases of adrenal glands,L1_01,Infectious and Communicable Diseases,1958,1967,10,1057,105.7,3634800,2.9080004401892814
ICD-7,2770,Polyglandular dysfunction and other diseases of endocrine glands — Polyglandular dysfunction and other diseases of endocrine glands,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,302,30.2,3634800,0.830857268625509
ICD-7,2800,Beriberi — Beriberi,L1_01,Infectious and Communicable Diseases,1958,1966,7,13,1.8571428571428572,3566300,0.05207477938319427
ICD-7,2810,Pellagra — Pellagra,L1_06,Respiratory and Environmental Disease,1958,1961,3,5,1.6666666666666667,3559200,0.04682700232261932
ICD-7,2820,Scurvy — Scurvy,L1_06,Respiratory and Environmental Disease,1958,1967,8,24,3.0,3634800,0.08253549026081215
ICD-7,2830,Active rickets — Active rickets,L1_06,Respiratory and Environmental Disease,1962,1966,2,2,1.0,3566300,0.02804026582171999
ICD-7,2840,Late effects of rickets — Late effects of rickets,L1_06,Respiratory and Environmental Disease,1958,1965,5,9,1.8,3559200,0.05057316250842886
ICD-7,2850,Osteomalacia — Osteomalacia,L1_01,Infectious and Communicable Diseases,1958,1967,10,56,5.6,3634800,0.15406624848684933
ICD-7,2860,Other avitaminoses and nutritional deficiency states — Steatorrhoea and sprue,L1_03,Congenital and Developmental Conditions,1958,1967,10,565,56.5,3634800,1.554418399911962
ICD-7,2861,Other avitaminoses and nutritional deficiency states — Vitamin A deficiency,L1_03,Congenital and Developmental Conditions,1958,1959,2,16,8.0,3555000,0.2250351617440225
ICD-7,2862,"Other avitaminoses and nutritional deficiency states — Vitamin B deficiency, except beriberi and pellagra",L1_03,Congenital and Developmental Conditions,1959,1967,9,34,3.7777777777777777,3634800,0.1039335803284301
ICD-7,2863,"Other avitaminoses and nutritional deficiency states — Vitamin C deficiency, except scurvy",L1_03,Congenital and Developmental Conditions,1959,1963,5,8,1.6,3559200,0.044953922229714546
ICD-7,2865,"Other avitaminoses and nutritional deficiency states — Malnutrition, unqualified",L1_03,Congenital and Developmental Conditions,1958,1967,10,466,46.6,3634800,1.2820512820512822
ICD-7,2866,Other avitaminoses and nutritional deficiency states — Kwashiorkor (protein Malnutrition),L1_03,Congenital and Developmental Conditions,1965,1967,3,5,1.6666666666666667,3634800,0.04585305014489564
ICD-7,2867,Other avitaminoses and nutritional deficiency states — other and multiple deficiency states,L1_03,Congenital and Developmental Conditions,1959,1967,9,171,19.0,3634800,0.5227247716518103
ICD-7,2870,"Obesity, not specified as of endocrine origin — Obesity, not specified as of endocrine origin",L1_03,Congenital and Developmental Conditions,1958,1967,10,1938,193.8,3634800,5.331792670848466
ICD-7,2880,Gout — Gout,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,204,20.4,3634800,0.5612413337735226
ICD-7,2890,Other metabolic diseases — Lipidosis (disturbance of lipid metabolism),L1_01,Infectious and Communicable Diseases,1958,1967,10,253,25.3,3634800,0.6960493011995158
ICD-7,2891,Other metabolic diseases — Amyloidosis,L1_01,Infectious and Communicable Diseases,1958,1967,10,582,58.2,3634800,1.6011885110597557
ICD-7,2892,Other metabolic diseases — Other,L1_01,Infectious and Communicable Diseases,1958,1967,10,908,90.8,3634800,2.4980741718939146
ICD-7,2900,Pernicious and other hyperchromic anaemias — Pernicious anaemia,L1_01,Infectious and Communicable Diseases,1958,1967,10,5904,590.4,3634800,16.24298448332783
ICD-7,2901,Pernicious and other hyperchromic anaemias — Subacute combined degeneration of spinal cord,L1_05,Chronic Non-Communicable Diseases,1958,1967,10,256,25.6,3634800,0.704302850225597
ICD-7,2902,Pernicious and other hyperchromic anaemias — Other hyperchromic anaemias,L1_01,Infectious and Communicable Diseases,1958,1967,10,893,89.3,3634800,2.4568064267635084
ICD-7,2910,Iron deficiency anaemias (hypochromic anaemias) — Iron deficiency anaemias (hypochromic anaemias),L1_03,Congenital and Developmental Conditions,1958,1967,10,3217,321.7,3634800,8.850555738967754
ICD-7,2920,Other anaemias of specified type — Familial acholuric jaundice,L1_01,Infectious and Communicable Diseases,1958,1967,10,583,58.3,3634800,1.6039396940684494
