version,code,description,category_code,category_name,classification_confidence
ICD-5,139a(3),Diseases of the parametria,L1_01,Infectious and Communicable Diseases,low
ICD-5,139b,Diseases of the uterus,L1_01,Infectious and Communicable Diseases,low
ICD-5,139c,Diseases of the breast,L1_01,Infectious and Communicable Diseases,low
ICD-5,139d,Other diseases of the female genital organs,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,140aa,"Post-abortive infection: spontaneous, theraputic or of unspec. origin with mention of pyelitis",L1_01,Infectious and Communicable Diseases,low
ICD-5,140ab,"Post-abortive infection: spontaneous, theraputic or of unspec. origin without mention of pyelitis",L1_01,Infectious and Communicable Diseases,low
ICD-5,140ba,Post-abortive infection: induced for reasons other than therapeutic by the woman herself,L1_01,Infectious and Communicable Diseases,low
ICD-5,140bb,Post-abortive infection: induced for reasons other than therapeutic by other persons,L1_01,Infectious and Communicable Diseases,low
ICD-5,140bc,Post-abortive infection: induced for reasons other than therapeutic by persons unknown or unstated,L1_01,Infectious and Communicable Diseases,low
ICD-5,141aa(1),"Abortion (non-septic) with haemorrhage, trauma or shock: with toxaemia of pregnancy preceding abortion",L1_02,Maternal and Early-Life Mortality,medium
ICD-5,141aa(2),"Abortion (non-septic) with haemorrhage, trauma or shock: with other conditions included under 141aa",L1_02,Maternal and Early-Life Mortality,low
ICD-5,141ab(1),"Abortion (non-septic) without haemorrhage, trauma or shock: with toxaemia of pregnancy preceding abortion",L1_02,Maternal and Early-Life Mortality,medium
ICD-5,141ab(2),"Abortion (non-septic) without haemorrhage, trauma or shock: with other conditions included under 141ab",L1_02,Maternal and Early-Life Mortality,low
ICD-5,141ba,Abortion (non-septic) induced for reasons other than therapeutic by the woman herself,L1_02,Maternal and Early-Life Mortality,low
ICD-5,141bb,Abortion (non-septic) induced for reasons other than therapeutic by other persons,L1_02,Maternal and Early-Life Mortality,low
ICD-5,141bc,Abortion (non-septic) induced for reasons other than therapeutic by persons unknown or unstated,L1_02,Maternal and Early-Life Mortality,low
ICD-5,142,Ectopic gestation,L1_02,Maternal and Early-Life Mortality,low
ICD-5,143a,Placenta praevia,L1_02,Maternal and Early-Life Mortality,low
ICD-5,143b,Premature separation of placenta and other accidental haemorrhage,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,143c,Other and unspecified haemorrhages of pregnancy,L1_02,Maternal and Early-Life Mortality,low
ICD-5,144a,Eclampsia of pregnancy,L1_02,Maternal and Early-Life Mortality,low
ICD-5,144b,Albuminuria and nephritis of pregnancy,L1_02,Maternal and Early-Life Mortality,low
ICD-5,144c,Acute yellow atrophy of liver associated with pregnancy,L1_02,Maternal and Early-Life Mortality,low
ICD-5,144d,Other toxaemias of pregnancy,L1_02,Maternal and Early-Life Mortality,low
ICD-5,145,Other disease and accidents of pregnancy,L1_02,Maternal and Early-Life Mortality,low
ICD-5,146a,Placenta praevia (with childbirth),L1_02,Maternal and Early-Life Mortality,medium
ICD-5,146b,Premature separation of placenta (with childbirth),L1_02,Maternal and Early-Life Mortality,low
ICD-5,146c,Other haemorrhages of childbirth,L1_02,Maternal and Early-Life Mortality,low
ICD-5,146d,Other haemorrhages after chilbirth,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,147a,General or local puerperal infections with mention of pyelitis,L1_02,Maternal and Early-Life Mortality,low
ICD-5,147b,General or local puerperal infections without mention of pyelitis,L1_02,Maternal and Early-Life Mortality,low
ICD-5,147c,Puerperal thrombophlebitis,L1_02,Maternal and Early-Life Mortality,low
ICD-5,147d,puerperal embolism and sudden death,L1_02,Maternal and Early-Life Mortality,low
ICD-5,148a,Puerperal eclampsia,L1_02,Maternal and Early-Life Mortality,low
ICD-5,148b,Puerperal albuminuria and nephritis,L1_02,Maternal and Early-Life Mortality,low
ICD-5,148c,Acute yellow atrophy of liver (post-partum),L1_05,Chronic Non-Communicable Diseases,low
ICD-5,148d,Other puerperal toxaemias,L1_02,Maternal and Early-Life Mortality,low
ICD-5,149a,"Laceration, rupture or other trauma of pelvic organs (without haemorrhage)",L1_05,Chronic Non-Communicable Diseases,low
ICD-5,149b,Other accidents of childbirth,L1_02,Maternal and Early-Life Mortality,low
ICD-5,150a,Mastitis during the puerperium and lactation,L1_01,Infectious and Communicable Diseases,low
ICD-5,150b,Puerperal psychoses,L1_02,Maternal and Early-Life Mortality,low
ICD-5,150c,Other conditions of childbirth and the puerperal state,L1_02,Maternal and Early-Life Mortality,medium
ICD-5,151,"Carbuncle, boils",L1_01,Infectious and Communicable Diseases,low
ICD-5,152,"Cellulitis, acute abscess",L1_05,Chronic Non-Communicable Diseases,low
ICD-5,153,Other diseases of the skin and cellular tissues,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,154,Osteomyelitis and periostitis,L1_01,Infectious and Communicable Diseases,low
ICD-5,155,Other diseases of the bones,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,156a,Diseases of the joints,L1_01,Infectious and Communicable Diseases,low
ICD-5,156b(1),Diseases of muscles,L1_01,Infectious and Communicable Diseases,low
ICD-5,156b(2),Other diseases of other organs of movement,L1_05,Chronic Non-Communicable Diseases,low
ICD-5,157a,Congenital hydrocephalus,L1_03,Congenital and Developmental Conditions,medium
ICD-5,157b,Spina bifida and meningocele,L1_03,Congenital and Developmental Conditions,low
ICD-5,157c,Congenital malformation of heart,L1_03,Congenital and Developmental Conditions,medium
ICD-5,157d,Monstrosities,L1_01,Infectious and Communicable Diseases,low
ICD-5,157e,Congenital pyloric stenosis,L1_03,Congenital and Developmental Conditions,low
ICD-5,157f,"Cleft palate, harelip",L1_03,Congenital and Developmental Conditions,high
ICD-5,157g,Imperforate anus,L1_01,Infectious and Communicable Diseases,low
ICD-5,157h,Cystic disease of kidney,L1_01,Infectious and Communicable Diseases,low
ICD-5,157ia,Congenital malformation of the central nervous system,L1_03,Congenital and Developmental Conditions,medium
ICD-5,157ib,Congenital malformations of the circulatory system,L1_03,Congenital and Developmental Conditions,medium
ICD-5,157ic,Congenital malformations of the digestive system,L1_03,Congenital and Developmental Conditions,medium
ICD-5,157id,Congenital malformations of the genito-urinary system,L1_03,Congenital and Developmental Conditions,medium
ICD-5,157ie,Other stated malformations,L1_03,Congenital and Developmental Conditions,low
ICD-5,157j,Congenital malformations(unspecified),L1_03,Congenital and Developmental Conditions,medium
ICD-5,158,Congenital debility,L1_03,Congenital and Developmental Conditions,low
ICD-5,159,Premature birth,L1_02,Maternal and Early-Life Mortality,low
ICD-5,160a,Intra-cranial or spinal haemorrhage due to injury at birth,L1_02,Maternal and Early-Life Mortality,low
ICD-5,160b,Other intra-cranial or spinal injuries at birth,L1_02,Maternal and Early-Life Mortality,low
ICD-5,160c,Other birth injuries,L1_07,Injury and Accidental Harm,low
ICD-5,161a,"Asphyxia during or after birth, atelectasis",L1_06,Respiratory and Environmental Disease,low
ICD-5,161b,Intoxication due to maternal toxaemia,L1_02,Maternal and Early-Life Mortality,low
ICD-5,161c(1),Infections of the umbilicus,L1_01,Infectious and Communicable Diseases,low
ICD-5,161c(2),Pemphigusneonatorum,L1_01,Infectious and Communicable Diseases,low
ICD-5,161c(3),Other or unspecified infections of the newborn,L1_02,Maternal and Early-Life Mortality,low
ICD-5,161d,Melaena neonatorum,L1_01,Infectious and Communicable Diseases,low
ICD-5,161e(1),Haemolytic diseases of the newborn,L1_02,Maternal and Early-Life Mortality,low
ICD-5,161e(2),Other specified diseases peculiar to the first years of life,L1_01,Infectious and Communicable Diseases,low
ICD-5,162a,Old age,L1_04,Later-Life Mortality,low
ICD-5,162b,Senility with mention of senile dementia,L1_04,Later-Life Mortality,medium
ICD-5,162c,Senility without  mention of senile dementia,L1_04,Later-Life Mortality,medium
ICD-5,163aa,Suicide by poisoning by corosive substances,L1_09,Self-Harm and Substance Use,low
ICD-5,163ab(1),Suicide by posoning by analgesic drugs,L1_09,Self-Harm and Substance Use,medium
ICD-5,163ab(2),Suicide by poisoning by narcotic drugs,L1_09,Self-Harm and Substance Use,medium
ICD-5,163ac,Suicide by poisoning by soporific drugs,L1_09,Self-Harm and Substance Use,medium
ICD-5,163ad,Suicide by poisoning by other solid or liquid poisons,L1_09,Self-Harm and Substance Use,low
ICD-5,163ba,Suicide by poisoning by coal gas,L1_09,Self-Harm and Substance Use,low
ICD-5,163bb,Suicide by poisoning by motor exhaust gases,L1_09,Self-Harm and Substance Use,low
ICD-5,163bc,Suicide by poisoning by other poisonous gas,L1_09,Self-Harm and Substance Use,low
ICD-5,164a,Suicide by hanging or strangulation,L1_09,Self-Harm and Substance Use,low
ICD-5,164b,Suicide by drowning,L1_09,Self-Harm and Substance Use,low
ICD-5,164c,Suicide by firearms and explosives,L1_09,Self-Harm and Substance Use,low
ICD-5,164d,Suicide by cutting or piercing instrument,L1_09,Self-Harm and Substance Use,low
ICD-5,164e,Suicide by jumping from high places,L1_09,Self-Harm and Substance Use,low
ICD-5,164fa,Suicide by crushing on railways,L1_09,Self-Harm and Substance Use,low
ICD-5,164fb,Other suicide by crushing,L1_09,Self-Harm and Substance Use,low
ICD-5,164g,Suicide by other or unspecified means,L1_09,Self-Harm and Substance Use,low
ICD-5,165,Infanticide (infants under 1 year),L1_01,Infectious and Communicable Diseases,low
ICD-5,166,Homicide by firearms,L1_08,Violence and Conflict,low
ICD-5,167,Homicide by cuttting or piercing instruments,L1_08,Violence and Conflict,low
ICD-5,168,Homicide by other or unspecified means,L1_08,Violence and Conflict,low
ICD-5,169,Railway accidents (any cause of death except war),L1_07,Injury and Accidental Harm,medium
ICD-5,170,Motor vehicle accidents (any cause of death except war),L1_07,Injury and Accidental Harm,medium
ICD-5,170a,Collisions with trains,L1_01,Infectious and Communicable Diseases,low
ICD-5,170b,Collisions with trams,L1_01,Infectious and Communicable Diseases,low
ICD-5,170c,Other motor vehicle accidents,L1_07,Injury and Accidental Harm,medium
ICD-5,171a,Tramway accidents on roads (any cause of death except war),L1_08,Violence and Conflict,low
ICD-5,171b,Other road transport accidents (any cause of death except war),L1_08,Violence and Conflict,low
ICD-5,172,Water transport accidents (any cause of death except war),L1_08,Violence and Conflict,low
ICD-5,173,Air transport accidents (any cause of death except war),L1_08,Violence and Conflict,low
ICD-5,174,Accidents in mines and quarries (any cause of death except war),L1_07,Injury and Accidental Harm,high
ICD-5,175a,"Accidents from farm etc, machinery and vehicles",L1_07,Injury and Accidental Harm,high
ICD-5,175ba,Injury by venomous animals,L1_07,Injury and Accidental Harm,medium
ICD-5,175bb,Injury by other animals,L1_07,Injury and Accidental Harm,low
ICD-5,175c,Other agricultural and forestry accidents (any cause of death except war),L1_08,Violence and Conflict,low
ICD-5,176,Accidents caused by machinery (any cause of death),L1_07,Injury and Accidental Harm,medium
ICD-5,177,Food poisoning,L1_01,Infectious and Communicable Diseases,low
ICD-5,178,Accidental absorption of poison gas*,L1_07,Injury and Accidental Harm,medium
ICD-5,179,Other acute accidental poisoning*,L1_07,Injury and Accidental Harm,medium
ICD-5,180,Conflagration*,L1_07,Injury and Accidental Harm,low
ICD-5,181,Accidental burns (conflagration excepted)*,L1_07,Injury and Accidental Harm,high
ICD-5,182,Accidental mechanical suffocation*,L1_07,Injury and Accidental Harm,medium
ICD-5,183,Accidental drowning*,L1_07,Injury and Accidental Harm,medium
ICD-5,184,Accidental injury by firearms*,L1_07,Injury and Accidental Harm,medium
ICD-5,185,Accidental injury by cutting or piercing instruments*,L1_07,Injury and Accidental Harm,medium
ICD-5,186,"Accidential injury  by fall, crushing, landslide, etc.",L1_07,Injury and Accidental Harm,high
ICD-5,187,Cataclysm (any cause of death),L1_01,Infectious and Communicable Diseases,low
ICD-5,188,Injury by animals*,L1_07,Injury and Accidental Harm,low
ICD-5,189,Hunger or thirst*,L1_01,Infectious and Communicable Diseases,low
ICD-5,190,Excessive cold*,L1_01,Infectious and Communicable Diseases,low
ICD-5,191,Excessive heat*,L1_01,Infectious and Communicable Diseases,low
ICD-5,192,Lightning,L1_01,Infectious and Communicable Diseases,low
ICD-5,193,Other accidents due to electric currents*,L1_07,Injury and Accidental Harm,low
ICD-5,194,Attack by venomous animals,L1_07,Injury and Accidental Harm,low
ICD-5,195a(1),Vaccinia,L1_01,Infectious and Communicable Diseases,low
ICD-5,195a(2),Other sequelae of vaccination against smallpox,L1_01,Infectious and Communicable Diseases,low
ICD-5,195ba,Anaesthetic accidents,L1_07,Injury and Accidental Harm,low
ICD-5,195bb,Other accidents due to medical or surgical intervention,L1_07,Injury and Accidental Harm,low
ICD-5,195c,Lack of care of the newborn,L1_02,Maternal and Early-Life Mortality,low
ICD-5,195d,Other and unspecified accidents*,L1_07,Injury and Accidental Harm,low
ICD-5,196,Deaths of persons in military service during operations at war,L1_08,Violence and Conflict,low
ICD-5,197,Deaths of civilians due to operations of war,L1_08,Violence and Conflict,low
ICD-5,198,Legal executions,L1_08,Violence and Conflict,low
ICD-5,199,Sudden death,L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-5,200a(1),Heart failure,L1_01,Infectious and Communicable Diseases,low
ICD-5,200a(2),Other ill-defined causes,L1_10,"Ill-Defined, Administrative, and Other Causes",low
ICD-5,200b,"Found dead, cause unknown",L1_10,"Ill-Defined, Administrative, and Other Causes",high
ICD-5,200c,Other deaths from unknown or unspecified cause,L1_01,Infectious and Communicable Diseases,low
